PX1,YYYYMM
5.0,199810
0.0,199810
0.0,199810
2.0,199810
2.0,199810
1.0,199810
2.0,199810
10.0,199810
1.0,199810
2.0,199810
3.0,199810
0.0,199810
0.0,199810
1.0,199810
0.0,199810
5.0,199810
3.0,199810
5.0,199810
2.0,199810
5.0,199810
0.0,199810
-4.0,199810
10.0,199810
2.0,199810
3.0,199810
7.0,199810
3.0,199810
3.0,199810
0.0,199810
0.0,199810
1.0,199810
2.0,199810
0.0,199810
-5.0,199810
3.0,199810
4.0,199810
2.0,199810
3.0,199810
0.0,199810
3.0,199810
3.0,199810
4.0,199810
0.0,199810
10.0,199810
5.0,199810
2.0,199810
5.0,199810
3.0,199810
10.0,199810
5.0,199810
3.0,199810
1.0,199810
0.0,199810
0.0,199810
3.0,199810
5.0,199810
5.0,199810
3.0,199810
5.0,199810
0.0,199810
0.0,199810
10.0,199810
3.0,199810
3.0,199810
2.0,199810
3.0,199810
0.0,199810
5.0,199810
2.0,199810
3.0,199810
0.0,199810
-2.0,199810
7.0,199810
3.0,199810
3.0,199810
3.0,199810
0.0,199810
4.0,199810
0.0,199810
0.0,199810
10.0,199810
2.0,199810
6.0,199810
0.0,199810
5.0,199810
0.0,199810
0.0,199810
0.0,199810
1.0,199810
7.0,199810
-3.0,199810
9.0,199810
4.0,199810
10.0,199810
2.0,199810
10.0,199810
13.0,199810
0.0,199810
2.0,199810
3.0,199810
4.0,199810
3.0,199810
3.0,199810
5.0,199810
1.0,199810
2.0,199810
0.0,199810
0.0,199810
0.0,199810
5.0,199810
15.0,199810
5.0,199810
4.0,199810
5.0,199810
0.0,199810
3.0,199810
3.0,199810
2.0,199810
2.0,199810
0.0,199810
0.0,199810
0.0,199810
3.0,199810
3.0,199810
10.0,199810
0.0,199810
2.0,199810
5.0,199810
2.0,199810
5.0,199811
3.0,199811
0.0,199811
8.0,199811
3.0,199811
1.0,199811
5.0,199811
2.0,199811
10.0,199811
1.0,199811
0.0,199811
2.0,199811
15.0,199811
0.0,199811
2.0,199811
3.0,199811
5.0,199811
-10.0,199811
6.0,199811
5.0,199811
-9.0,199811
3.0,199811
4.0,199811
0.0,199811
2.0,199811
10.0,199811
5.0,199811
1.0,199811
0.0,199811
7.0,199811
0.0,199811
10.0,199811
3.0,199811
3.0,199811
1.0,199811
3.0,199811
0.0,199811
1.0,199811
0.0,199811
2.0,199811
3.0,199811
0.0,199811
0.0,199811
1.0,199811
1.0,199811
1.0,199811
0.0,199811
1.0,199811
4.0,199811
2.0,199811
0.0,199811
2.0,199811
0.0,199811
0.0,199811
2.0,199811
0.0,199811
3.0,199811
3.0,199811
5.0,199811
7.0,199811
0.0,199811
2.0,199811
3.0,199811
0.0,199811
3.0,199811
3.0,199811
1.0,199811
-10.0,199811
0.0,199811
1.0,199811
0.0,199811
7.0,199811
3.0,199811
10.0,199811
-2.0,199811
0.0,199811
3.0,199811
2.0,199811
5.0,199811
5.0,199811
0.0,199811
2.0,199811
3.0,199811
1.0,199811
10.0,199811
3.0,199811
5.0,199811
5.0,199811
0.0,199811
0.0,199811
3.0,199811
4.0,199811
3.0,199811
2.0,199811
5.0,199811
15.0,199811
0.0,199811
5.0,199811
5.0,199811
0.0,199811
7.0,199811
0.0,199811
0.0,199811
-1.0,199811
7.0,199811
1.0,199811
0.0,199811
2.0,199811
4.0,199811
-3.0,199811
0.0,199811
3.0,199811
5.0,199811
9.0,199811
0.0,199811
2.0,199811
0.0,199811
2.0,199811
0.0,199811
2.0,199811
5.0,199811
2.0,199811
10.0,199811
2.0,199811
2.0,199811
3.0,199811
1.0,199811
0.0,199811
0.0,199811
0.0,199811
2.0,199811
0.0,199811
3.0,199811
0.0,199811
-10.0,199811
1.0,199811
-2.0,199811
2.0,199811
0.0,199811
4.0,199811
2.0,199811
3.0,199811
10.0,199811
0.0,199811
5.0,199811
10.0,199811
3.0,199811
4.0,199811
2.0,199811
3.0,199811
5.0,199811
2.0,199811
10.0,199811
-3.0,199811
2.0,199811
0.0,199811
0.0,199811
8.0,199811
2.0,199811
3.0,199811
3.0,199811
1.0,199811
2.0,199811
2.0,199811
10.0,199811
0.0,199811
0.0,199811
5.0,199811
2.0,199811
0.0,199811
7.0,199811
10.0,199811
1.0,199811
3.0,199811
0.0,199811
15.0,199811
3.0,199811
1.0,199811
10.0,199811
2.0,199811
7.0,199811
2.0,199811
0.0,199811
3.0,199811
4.0,199811
5.0,199811
2.0,199811
6.0,199811
0.0,199811
3.0,199811
1.0,199811
1.0,199811
5.0,199811
2.0,199811
-1.0,199811
1.0,199811
2.0,199811
5.0,199811
5.0,199811
1.0,199811
0.0,199811
1.0,199811
10.0,199811
2.0,199811
5.0,199811
10.0,199811
2.0,199811
5.0,199811
0.0,199811
4.0,199811
10.0,199811
0.0,199811
3.0,199811
5.0,199811
2.0,199811
-15.0,199811
5.0,199811
6.0,199811
2.0,199811
2.0,199811
5.0,199811
0.0,199811
0.0,199811
3.0,199811
3.0,199811
3.0,199811
1.0,199811
3.0,199811
2.0,199811
4.0,199811
0.0,199811
2.0,199811
0.0,199811
0.0,199811
2.0,199811
4.0,199811
1.0,199811
3.0,199811
10.0,199811
0.0,199811
1.0,199811
0.0,199811
0.0,199811
2.0,199811
6.0,199811
0.0,199811
8.0,199811
2.0,199811
5.0,199811
0.0,199811
0.0,199811
-1.0,199811
3.0,199811
3.0,199811
-7.0,199811
3.0,199811
0.0,199811
1.0,199811
2.0,199811
1.0,199811
3.0,199811
0.0,199811
3.0,199811
1.0,199811
5.0,199811
-5.0,199811
5.0,199811
1.0,199811
1.0,199811
4.0,199811
2.0,199811
1.0,199811
3.0,199811
2.0,199811
5.0,199811
3.0,199811
1.0,199811
3.0,199811
1.0,199811
0.0,199811
0.0,199811
5.0,199811
3.0,199811
5.0,199811
3.0,199811
1.0,199811
0.0,199811
2.0,199811
3.0,199811
0.0,199811
4.0,199811
0.0,199811
0.0,199811
3.0,199811
0.0,199811
0.0,199811
3.0,199811
3.0,199811
-4.0,199811
5.0,199811
1.0,199811
0.0,199811
-1.0,199811
1.0,199811
2.0,199811
5.0,199811
1.0,199811
0.0,199811
3.0,199811
0.0,199811
2.0,199811
0.0,199811
-2.0,199811
10.0,199811
5.0,199811
0.0,199811
2.0,199811
3.0,199811
10.0,199811
0.0,199811
0.0,199811
3.0,199811
7.0,199811
0.0,199811
0.0,199811
0.0,199811
3.0,199811
3.0,199811
10.0,199811
5.0,199811
0.0,199811
3.0,199811
0.0,199811
7.0,199811
7.0,199811
5.0,199811
5.0,199811
1.0,199811
3.0,199811
2.0,199811
1.0,199811
3.0,199811
0.0,199811
5.0,199811
3.0,199811
5.0,199811
5.0,199811
5.0,199811
2.0,199811
0.0,199811
1.0,199811
-1.0,199811
1.0,199811
0.0,199811
1.0,199811
2.0,199811
2.0,199811
1.0,199811
5.0,199811
4.0,199811
4.0,199811
2.0,199811
0.0,199811
5.0,199811
2.0,199811
2.0,199811
0.0,199811
0.0,199811
10.0,199811
15.0,199811
10.0,199811
4.0,199811
0.0,199811
0.0,199811
3.0,199811
1.0,199811
0.0,199811
2.0,199811
2.0,199811
0.0,199811
1.0,199811
-1.0,199811
-3.0,199811
3.0,199811
10.0,199811
0.0,199811
3.0,199811
13.0,199811
0.0,199811
2.0,199811
5.0,199811
0.0,199811
1.0,199811
3.0,199811
4.0,199811
5.0,199811
3.0,199811
3.0,199811
0.0,199811
2.0,199811
3.0,199811
3.0,199811
3.0,199811
0.0,199811
0.0,199811
10.0,199811
0.0,199811
5.0,199811
2.0,199811
0.0,199811
13.0,199811
3.0,199811
2.0,199811
10.0,199811
0.0,199811
-3.0,199811
6.0,199811
3.0,199811
2.0,199811
3.0,199811
0.0,199811
0.0,199811
5.0,199811
1.0,199811
5.0,199811
3.0,199811
1.0,199811
0.0,199811
0.0,199811
10.0,199811
1.0,199811
2.0,199811
6.0,199811
1.0,199811
3.0,199811
5.0,199811
3.0,199811
10.0,199811
0.0,199811
2.0,199811
0.0,199811
2.0,199811
3.0,199811
1.0,199811
5.0,199811
5.0,199811
1.0,199811
1.0,199811
2.0,199811
0.0,199811
3.0,199812
5.0,199812
0.0,199812
1.0,199812
3.0,199812
2.0,199812
3.0,199812
3.0,199812
1.0,199812
5.0,199812
2.0,199812
0.0,199812
3.0,199812
2.0,199812
1.0,199812
0.0,199812
2.0,199812
0.0,199812
5.0,199812
1.0,199812
4.0,199812
2.0,199812
3.0,199812
3.0,199812
1.0,199812
0.0,199812
0.0,199812
5.0,199812
0.0,199812
2.0,199812
5.0,199812
2.0,199812
3.0,199812
2.0,199812
4.0,199812
5.0,199812
5.0,199812
3.0,199812
3.0,199812
0.0,199812
5.0,199812
2.0,199812
0.0,199812
4.0,199812
4.0,199812
1.0,199812
4.0,199812
5.0,199812
2.0,199812
0.0,199812
5.0,199812
3.0,199812
5.0,199812
10.0,199812
5.0,199812
3.0,199812
2.0,199812
1.0,199812
2.0,199812
3.0,199812
2.0,199812
1.0,199812
5.0,199812
5.0,199812
4.0,199812
2.0,199812
3.0,199812
10.0,199812
3.0,199812
1.0,199812
8.0,199812
2.0,199812
0.0,199812
10.0,199812
1.0,199812
2.0,199812
3.0,199812
15.0,199812
3.0,199812
5.0,199812
10.0,199812
4.0,199812
2.0,199812
0.0,199812
1.0,199812
2.0,199812
2.0,199812
3.0,199812
2.0,199812
4.0,199812
3.0,199812
5.0,199812
3.0,199812
0.0,199812
5.0,199812
2.0,199812
0.0,199812
10.0,199812
0.0,199812
0.0,199812
4.0,199812
0.0,199812
0.0,199812
5.0,199812
-3.0,199812
0.0,199812
5.0,199812
5.0,199812
2.0,199812
6.0,199812
3.0,199812
8.0,199812
0.0,199812
1.0,199812
7.0,199812
4.0,199812
1.0,199812
8.0,199812
0.0,199812
1.0,199812
6.0,199812
2.0,199812
3.0,199812
10.0,199812
3.0,199812
1.0,199812
7.0,199812
4.0,199812
0.0,199812
4.0,199812
3.0,199812
5.0,199812
1.0,199812
5.0,199812
5.0,199812
3.0,199812
5.0,199812
4.0,199812
2.0,199812
2.0,199812
2.0,199812
3.0,199812
10.0,199812
4.0,199812
0.0,199812
0.0,199812
0.0,199812
1.0,199812
1.0,199812
-2.0,199812
5.0,199812
0.0,199812
3.0,199812
2.0,199812
0.0,199812
0.0,199812
3.0,199812
0.0,199812
2.0,199812
3.0,199812
0.0,199812
10.0,199812
5.0,199812
3.0,199812
2.0,199812
0.0,199812
3.0,199812
5.0,199812
5.0,199812
2.0,199812
5.0,199812
0.0,199812
0.0,199812
0.0,199812
0.0,199812
5.0,199812
1.0,199812
0.0,199812
7.0,199812
2.0,199812
0.0,199812
0.0,199812
3.0,199812
3.0,199812
5.0,199812
3.0,199812
3.0,199812
1.0,199812
3.0,199812
2.0,199812
6.0,199812
7.0,199812
-1.0,199812
10.0,199812
4.0,199812
3.0,199812
9.0,199812
2.0,199812
3.0,199812
0.0,199812
10.0,199812
2.0,199812
3.0,199812
0.0,199812
0.0,199812
2.0,199812
5.0,199812
1.0,199812
0.0,199812
1.0,199812
5.0,199812
10.0,199812
1.0,199812
0.0,199812
7.0,199812
2.0,199812
0.0,199812
2.0,199812
0.0,199812
5.0,199812
0.0,199812
1.0,199812
0.0,199812
0.0,199812
3.0,199812
10.0,199812
3.0,199812
10.0,199812
1.0,199812
15.0,199812
3.0,199812
5.0,199812
0.0,199812
0.0,199812
2.0,199812
5.0,199812
2.0,199812
15.0,199812
4.0,199812
-2.0,199812
0.0,199812
1.0,199812
4.0,199812
10.0,199812
0.0,199812
5.0,199812
5.0,199812
2.0,199812
0.0,199812
10.0,199812
0.0,199812
10.0,199812
0.0,199812
0.0,199812
4.0,199812
7.0,199812
5.0,199812
5.0,199812
1.0,199812
2.0,199812
0.0,199812
2.0,199812
5.0,199812
3.0,199812
3.0,199812
1.0,199812
3.0,199812
3.0,199812
2.0,199812
-1.0,199812
0.0,199812
5.0,199812
0.0,199812
3.0,199812
5.0,199812
1.0,199812
5.0,199812
0.0,199812
0.0,199812
3.0,199812
4.0,199812
3.0,199812
2.0,199812
3.0,199812
5.0,199812
3.0,199812
5.0,199812
2.0,199812
3.0,199812
3.0,199812
3.0,199812
1.0,199812
0.0,199812
4.0,199812
5.0,199812
5.0,199812
5.0,199812
-10.0,199812
10.0,199812
10.0,199812
1.0,199812
2.0,199812
0.0,199812
1.0,199812
3.0,199812
3.0,199812
1.0,199812
0.0,199812
3.0,199812
10.0,199812
4.0,199812
3.0,199812
5.0,199812
3.0,199812
3.0,199812
3.0,199812
5.0,199812
0.0,199812
2.0,199812
0.0,199812
0.0,199812
-10.0,199812
3.0,199812
0.0,199812
0.0,199812
10.0,199812
1.0,199812
5.0,199812
0.0,199812
-5.0,199812
0.0,199812
0.0,199812
0.0,199812
3.0,199812
1.0,199812
0.0,199812
5.0,199812
3.0,199812
2.0,199812
2.0,199812
3.0,199812
4.0,199812
5.0,199812
7.0,199812
1.0,199812
1.0,199812
0.0,199812
1.0,199812
0.0,199812
3.0,199812
5.0,199812
1.0,199812
5.0,199812
-1.0,199812
3.0,199812
4.0,199812
2.0,199812
2.0,199812
3.0,199812
2.0,199812
-1.0,199812
3.0,199812
0.0,199812
1.0,199812
12.0,199812
0.0,199812
5.0,199812
-1.0,199812
3.0,199812
5.0,199812
0.0,199812
3.0,199812
2.0,199812
1.0,199812
5.0,199812
1.0,199812
3.0,199812
-5.0,199812
2.0,199812
1.0,199812
2.0,199812
5.0,199812
3.0,199812
15.0,199812
3.0,199812
1.0,199812
3.0,199812
2.0,199812
0.0,199812
0.0,199812
10.0,199812
2.0,199812
1.0,199812
0.0,199812
5.0,199812
5.0,199812
-3.0,199812
0.0,199812
-6.0,199812
0.0,199812
3.0,199812
1.0,199812
3.0,199812
4.0,199812
0.0,199812
2.0,199812
1.0,199812
5.0,199812
4.0,199812
2.0,199812
0.0,199812
2.0,199812
10.0,199812
5.0,199812
5.0,199812
2.0,199812
0.0,199812
4.0,199812
0.0,199812
3.0,199812
5.0,199812
10.0,199812
3.0,199812
4.0,199812
0.0,199812
6.0,199812
5.0,199812
5.0,199812
5.0,199812
1.0,199812
0.0,199812
-2.0,199812
-5.0,199812
-10.0,199812
2.0,199812
0.0,199812
3.0,199812
1.0,199812
0.0,199812
1.0,199812
2.0,199812
2.0,199812
1.0,199812
1.0,199812
0.0,199812
5.0,199812
2.0,199901
1.0,199901
4.0,199901
4.0,199901
1.0,199901
4.0,199901
5.0,199901
2.0,199901
0.0,199901
0.0,199901
-2.0,199901
2.0,199901
-1.0,199901
5.0,199901
1.0,199901
0.0,199901
10.0,199901
0.0,199901
2.0,199901
4.0,199901
1.0,199901
5.0,199901
3.0,199901
10.0,199901
3.0,199901
2.0,199901
1.0,199901
3.0,199901
0.0,199901
-3.0,199901
2.0,199901
1.0,199901
2.0,199901
2.0,199901
3.0,199901
2.0,199901
3.0,199901
1.0,199901
3.0,199901
1.0,199901
1.0,199901
0.0,199901
2.0,199901
3.0,199901
1.0,199901
4.0,199901
10.0,199901
0.0,199901
3.0,199901
2.0,199901
3.0,199901
3.0,199901
3.0,199901
1.0,199901
1.0,199901
1.0,199901
2.0,199901
15.0,199901
5.0,199901
3.0,199901
4.0,199901
0.0,199901
0.0,199901
5.0,199901
5.0,199901
3.0,199901
3.0,199901
3.0,199901
2.0,199901
5.0,199901
3.0,199901
0.0,199901
0.0,199901
2.0,199901
3.0,199901
4.0,199901
10.0,199901
5.0,199901
3.0,199901
5.0,199901
5.0,199901
0.0,199901
0.0,199901
0.0,199901
0.0,199901
7.0,199901
0.0,199901
3.0,199901
3.0,199901
3.0,199901
4.0,199901
3.0,199901
3.0,199901
0.0,199901
3.0,199901
5.0,199901
1.0,199901
10.0,199901
5.0,199901
1.0,199901
5.0,199901
-3.0,199901
3.0,199901
0.0,199901
3.0,199901
10.0,199901
2.0,199901
0.0,199901
3.0,199901
1.0,199901
3.0,199901
3.0,199901
-10.0,199901
5.0,199901
-7.0,199901
2.0,199901
0.0,199901
1.0,199901
10.0,199901
1.0,199901
3.0,199901
0.0,199901
7.0,199901
0.0,199901
10.0,199901
3.0,199901
0.0,199901
0.0,199901
3.0,199901
8.0,199901
5.0,199901
3.0,199901
3.0,199901
0.0,199901
1.0,199901
9.0,199901
5.0,199901
8.0,199901
5.0,199901
2.0,199901
2.0,199901
5.0,199901
1.0,199901
5.0,199901
5.0,199901
4.0,199901
15.0,199901
2.0,199901
3.0,199901
1.0,199901
10.0,199901
5.0,199901
3.0,199901
1.0,199901
1.0,199901
0.0,199901
3.0,199901
2.0,199901
5.0,199901
3.0,199901
3.0,199901
2.0,199901
5.0,199901
3.0,199901
2.0,199901
-7.0,199901
5.0,199901
0.0,199901
2.0,199901
5.0,199901
0.0,199901
2.0,199901
0.0,199901
1.0,199901
3.0,199901
3.0,199901
5.0,199901
-2.0,199901
5.0,199901
5.0,199901
3.0,199901
5.0,199901
0.0,199901
0.0,199901
10.0,199901
10.0,199901
3.0,199901
0.0,199901
5.0,199901
4.0,199901
3.0,199901
1.0,199901
0.0,199901
5.0,199901
3.0,199901
3.0,199901
4.0,199901
4.0,199901
0.0,199901
3.0,199901
5.0,199901
1.0,199901
3.0,199901
10.0,199901
-3.0,199901
2.0,199901
5.0,199901
3.0,199901
10.0,199901
10.0,199901
0.0,199901
0.0,199901
3.0,199901
3.0,199901
13.0,199901
0.0,199901
2.0,199901
0.0,199901
0.0,199901
1.0,199901
3.0,199901
3.0,199901
1.0,199901
4.0,199901
0.0,199901
10.0,199901
3.0,199901
0.0,199901
5.0,199901
0.0,199901
1.0,199901
3.0,199901
5.0,199901
2.0,199901
0.0,199901
3.0,199901
10.0,199901
3.0,199901
0.0,199901
5.0,199901
0.0,199901
0.0,199901
2.0,199901
5.0,199901
2.0,199901
10.0,199901
2.0,199901
1.0,199901
2.0,199901
0.0,199901
5.0,199901
3.0,199901
5.0,199901
2.0,199901
1.0,199901
5.0,199901
2.0,199901
2.0,199901
0.0,199901
-9.0,199901
5.0,199901
0.0,199901
1.0,199901
0.0,199901
2.0,199901
3.0,199901
0.0,199901
0.0,199901
1.0,199901
3.0,199901
10.0,199901
3.0,199901
1.0,199901
2.0,199901
0.0,199901
3.0,199901
3.0,199901
1.0,199901
3.0,199901
1.0,199901
5.0,199901
5.0,199901
3.0,199901
0.0,199901
3.0,199901
1.0,199901
3.0,199901
2.0,199901
3.0,199901
0.0,199901
5.0,199901
2.0,199901
3.0,199901
4.0,199901
4.0,199901
2.0,199901
5.0,199901
3.0,199901
5.0,199901
0.0,199901
0.0,199901
0.0,199901
1.0,199901
1.0,199901
0.0,199901
1.0,199901
0.0,199901
0.0,199901
-5.0,199901
10.0,199901
0.0,199901
0.0,199901
-4.0,199901
0.0,199901
3.0,199901
1.0,199901
-1.0,199901
4.0,199901
9.0,199901
5.0,199901
0.0,199901
0.0,199901
0.0,199901
3.0,199901
3.0,199901
10.0,199901
1.0,199901
5.0,199901
0.0,199901
5.0,199901
0.0,199901
4.0,199901
5.0,199901
0.0,199901
3.0,199901
3.0,199901
-2.0,199901
2.0,199901
3.0,199901
2.0,199901
4.0,199901
6.0,199901
10.0,199901
2.0,199901
2.0,199901
10.0,199901
1.0,199901
3.0,199901
5.0,199901
1.0,199901
5.0,199901
5.0,199901
5.0,199901
3.0,199901
3.0,199901
5.0,199901
3.0,199901
0.0,199901
2.0,199901
0.0,199901
3.0,199901
3.0,199901
5.0,199901
0.0,199901
2.0,199901
3.0,199901
2.0,199901
3.0,199901
0.0,199901
1.0,199901
5.0,199901
3.0,199901
1.0,199901
3.0,199901
8.0,199901
1.0,199901
0.0,199901
5.0,199901
3.0,199901
2.0,199901
0.0,199901
1.0,199901
0.0,199901
4.0,199901
3.0,199901
5.0,199901
3.0,199901
2.0,199901
3.0,199901
3.0,199901
1.0,199901
1.0,199901
3.0,199901
3.0,199901
5.0,199901
1.0,199901
0.0,199901
5.0,199901
0.0,199901
3.0,199901
0.0,199901
3.0,199901
4.0,199901
5.0,199901
2.0,199901
3.0,199901
2.0,199901
5.0,199901
0.0,199901
4.0,199901
0.0,199901
3.0,199901
1.0,199901
2.0,199901
3.0,199901
5.0,199901
1.0,199901
2.0,199901
10.0,199901
9.0,199901
2.0,199901
0.0,199901
1.0,199901
3.0,199901
2.0,199901
4.0,199901
2.0,199901
2.0,199901
4.0,199901
10.0,199901
3.0,199901
9.0,199901
3.0,199901
5.0,199901
0.0,199901
4.0,199901
0.0,199901
1.0,199901
0.0,199901
5.0,199902
2.0,199902
5.0,199902
1.0,199902
2.0,199902
2.0,199902
5.0,199902
5.0,199902
5.0,199902
0.0,199902
1.0,199902
-10.0,199902
0.0,199902
4.0,199902
1.0,199902
4.0,199902
10.0,199902
5.0,199902
3.0,199902
3.0,199902
2.0,199902
3.0,199902
0.0,199902
5.0,199902
2.0,199902
4.0,199902
10.0,199902
5.0,199902
3.0,199902
10.0,199902
5.0,199902
1.0,199902
10.0,199902
2.0,199902
7.0,199902
1.0,199902
1.0,199902
3.0,199902
0.0,199902
1.0,199902
1.0,199902
1.0,199902
4.0,199902
0.0,199902
3.0,199902
3.0,199902
7.0,199902
8.0,199902
5.0,199902
5.0,199902
3.0,199902
5.0,199902
0.0,199902
2.0,199902
3.0,199902
0.0,199902
1.0,199902
5.0,199902
3.0,199902
5.0,199902
3.0,199902
3.0,199902
2.0,199902
5.0,199902
1.0,199902
6.0,199902
2.0,199902
0.0,199902
3.0,199902
3.0,199902
1.0,199902
3.0,199902
5.0,199902
0.0,199902
3.0,199902
5.0,199902
3.0,199902
3.0,199902
3.0,199902
4.0,199902
5.0,199902
4.0,199902
5.0,199902
3.0,199902
3.0,199902
0.0,199902
3.0,199902
1.0,199902
1.0,199902
0.0,199902
0.0,199902
2.0,199902
0.0,199902
10.0,199902
0.0,199902
1.0,199902
5.0,199902
3.0,199902
1.0,199902
2.0,199902
2.0,199902
5.0,199902
0.0,199902
3.0,199902
0.0,199902
0.0,199902
0.0,199902
0.0,199902
3.0,199902
5.0,199902
6.0,199902
15.0,199902
3.0,199902
2.0,199902
5.0,199902
3.0,199902
3.0,199902
2.0,199902
3.0,199902
3.0,199902
5.0,199902
0.0,199902
10.0,199902
3.0,199902
-2.0,199902
1.0,199902
3.0,199902
0.0,199902
3.0,199902
1.0,199902
10.0,199902
6.0,199902
2.0,199902
3.0,199902
10.0,199902
5.0,199902
0.0,199902
0.0,199902
2.0,199902
0.0,199902
1.0,199902
0.0,199902
2.0,199902
10.0,199902
0.0,199902
1.0,199902
1.0,199902
9.0,199902
1.0,199902
0.0,199902
6.0,199902
3.0,199902
0.0,199902
1.0,199902
1.0,199902
3.0,199902
3.0,199902
2.0,199902
5.0,199902
5.0,199902
5.0,199902
1.0,199902
0.0,199902
0.0,199902
-1.0,199902
3.0,199902
4.0,199902
2.0,199902
2.0,199902
5.0,199902
4.0,199902
5.0,199902
0.0,199902
0.0,199902
4.0,199902
3.0,199902
3.0,199902
10.0,199902
3.0,199902
3.0,199902
3.0,199902
3.0,199902
3.0,199902
1.0,199902
0.0,199902
1.0,199902
3.0,199902
2.0,199902
1.0,199902
5.0,199902
3.0,199902
5.0,199902
5.0,199902
1.0,199902
0.0,199902
4.0,199902
5.0,199902
0.0,199902
0.0,199902
1.0,199902
1.0,199902
0.0,199902
5.0,199902
10.0,199902
0.0,199902
3.0,199902
10.0,199902
2.0,199902
-1.0,199902
3.0,199902
0.0,199902
2.0,199902
4.0,199902
2.0,199902
2.0,199902
1.0,199902
0.0,199902
2.0,199902
0.0,199902
2.0,199902
1.0,199902
2.0,199902
6.0,199902
5.0,199902
5.0,199902
5.0,199902
4.0,199902
5.0,199902
2.0,199902
5.0,199902
1.0,199902
10.0,199902
1.0,199902
3.0,199902
0.0,199902
2.0,199902
-10.0,199902
3.0,199902
1.0,199902
3.0,199902
3.0,199902
5.0,199902
2.0,199902
0.0,199902
0.0,199902
1.0,199902
10.0,199902
8.0,199902
0.0,199902
1.0,199902
10.0,199902
2.0,199902
2.0,199902
2.0,199902
2.0,199902
3.0,199902
1.0,199902
3.0,199902
2.0,199902
0.0,199902
1.0,199902
2.0,199902
1.0,199902
1.0,199902
0.0,199902
4.0,199902
1.0,199902
5.0,199902
5.0,199902
3.0,199902
2.0,199902
5.0,199902
2.0,199902
5.0,199902
0.0,199902
1.0,199902
3.0,199902
0.0,199902
0.0,199902
3.0,199902
1.0,199902
3.0,199902
1.0,199902
0.0,199902
3.0,199902
3.0,199902
0.0,199902
5.0,199902
3.0,199902
15.0,199902
0.0,199902
0.0,199902
3.0,199902
-10.0,199902
3.0,199902
5.0,199902
3.0,199902
5.0,199902
0.0,199902
5.0,199902
2.0,199902
1.0,199902
1.0,199902
0.0,199902
0.0,199902
3.0,199902
0.0,199902
5.0,199902
1.0,199902
2.0,199902
0.0,199902
15.0,199902
10.0,199902
2.0,199902
5.0,199902
3.0,199902
5.0,199902
10.0,199902
2.0,199902
2.0,199902
10.0,199902
2.0,199902
1.0,199902
1.0,199902
2.0,199902
3.0,199902
3.0,199902
0.0,199902
3.0,199902
5.0,199902
0.0,199902
5.0,199902
3.0,199902
5.0,199902
3.0,199902
0.0,199902
0.0,199902
2.0,199902
2.0,199902
1.0,199902
2.0,199902
3.0,199902
0.0,199902
1.0,199902
0.0,199902
3.0,199902
5.0,199902
3.0,199902
0.0,199902
0.0,199902
0.0,199902
3.0,199902
3.0,199902
0.0,199902
1.0,199902
2.0,199902
3.0,199902
3.0,199902
1.0,199902
1.0,199902
2.0,199902
0.0,199902
0.0,199902
2.0,199902
5.0,199902
1.0,199902
3.0,199902
3.0,199902
10.0,199902
3.0,199902
2.0,199902
0.0,199902
13.0,199902
2.0,199902
0.0,199902
3.0,199902
1.0,199902
4.0,199902
2.0,199902
5.0,199902
1.0,199902
5.0,199902
3.0,199902
1.0,199902
0.0,199902
0.0,199902
1.0,199902
0.0,199902
0.0,199902
1.0,199902
2.0,199902
0.0,199902
1.0,199902
5.0,199902
5.0,199902
1.0,199902
5.0,199902
3.0,199902
10.0,199902
3.0,199902
1.0,199902
2.0,199902
2.0,199902
2.0,199902
3.0,199902
5.0,199902
3.0,199902
4.0,199902
3.0,199902
2.0,199902
0.0,199902
1.0,199902
10.0,199902
0.0,199902
2.0,199902
3.0,199902
5.0,199902
10.0,199902
4.0,199902
1.0,199902
1.0,199902
3.0,199902
0.0,199902
0.0,199902
2.0,199902
5.0,199902
3.0,199902
2.0,199902
0.0,199902
0.0,199902
2.0,199902
1.0,199902
0.0,199902
4.0,199902
6.0,199902
5.0,199902
5.0,199902
10.0,199902
2.0,199902
0.0,199902
3.0,199902
4.0,199902
3.0,199902
3.0,199903
0.0,199903
2.0,199903
4.0,199903
0.0,199903
4.0,199903
1.0,199903
5.0,199903
1.0,199903
3.0,199903
0.0,199903
2.0,199903
2.0,199903
5.0,199903
3.0,199903
7.0,199903
1.0,199903
2.0,199903
5.0,199903
0.0,199903
3.0,199903
10.0,199903
2.0,199903
5.0,199903
3.0,199903
10.0,199903
0.0,199903
2.0,199903
5.0,199903
2.0,199903
2.0,199903
1.0,199903
2.0,199903
3.0,199903
4.0,199903
1.0,199903
3.0,199903
0.0,199903
2.0,199903
0.0,199903
1.0,199903
5.0,199903
1.0,199903
2.0,199903
2.0,199903
3.0,199903
1.0,199903
0.0,199903
2.0,199903
1.0,199903
6.0,199903
0.0,199903
3.0,199903
0.0,199903
1.0,199903
7.0,199903
2.0,199903
3.0,199903
0.0,199903
-3.0,199903
4.0,199903
7.0,199903
10.0,199903
2.0,199903
0.0,199903
5.0,199903
3.0,199903
0.0,199903
3.0,199903
1.0,199903
1.0,199903
10.0,199903
4.0,199903
5.0,199903
15.0,199903
0.0,199903
0.0,199903
3.0,199903
10.0,199903
1.0,199903
5.0,199903
5.0,199903
